date,Daily_Return
2021-10-11,0.0
2021-10-12,0.0
2021-10-13,0.0
2021-10-14,0.0
2021-10-15,0.0
2021-10-18,0.0
2021-10-19,0.0
2021-10-20,0.0
2021-10-21,0.0
2021-10-22,0.0
2021-10-25,0.0
2021-10-26,0.0
2021-10-27,0.0
2021-10-28,0.0
2021-10-29,0.0
2021-11-01,0.0
2021-11-02,0.0
2021-11-03,0.0
2021-11-04,0.0
2021-11-05,0.0
2021-11-08,0.0
2021-11-09,0.0
2021-11-10,0.0
2021-11-11,0.0
2021-11-12,0.0
2021-11-15,0.0
2021-11-16,0.0
2021-11-17,0.0
2021-11-18,0.0
2021-11-19,0.0
2021-11-22,0.0
2021-11-23,0.0
2021-11-24,0.0
2021-11-26,0.0
2021-11-29,0.0
2021-11-30,0.0
2021-12-01,0.0
2021-12-02,0.0
2021-12-03,0.0
2021-12-06,0.0
2021-12-07,0.0010251751718031166
2021-12-08,0.0006510597157376452
2021-12-09,6.857932745973905e-05
2021-12-10,-0.0002535109458292606
2021-12-13,-0.0005018311875676362
2021-12-14,0.00045552311769858633
2021-12-15,4.573544190988876e-05
2021-12-16,-0.0009231850576446599
2021-12-17,0.002700529177930955
2021-12-20,0.0001477147990065486
2021-12-21,0.0024199151131663044
2021-12-22,-0.000933537625731784
2021-12-23,0.0006861828010931159
2021-12-27,0.00041934780448293907
2021-12-28,0.00039996490409888175
2021-12-29,0.00036224141191421033
2021-12-30,0.0005187299979663162
2021-12-31,-0.00030349378135297034
2022-01-03,0.0025774677430314696
2022-01-04,0.0011714503930133624
2022-01-05,-3.575739113947929e-05
2022-01-06,-8.946794870479113e-05
2022-01-07,-0.0018426218701048658
2022-01-10,-0.0011680070883716143
2022-01-11,0.001309565570688953
2022-01-12,-0.00038369089624468167
2022-01-13,-0.00023523219272547635
2022-01-14,-0.0015633378483833615
2022-01-18,-0.0005462775508328077
2022-01-19,0.0024670603826277837
2022-01-20,-0.0003013202094011014
2022-01-21,0.002322885259476104
2022-01-24,0.002265788202860053
2022-01-25,-0.00271205787123896
2022-01-26,-0.0007885244219451026
2022-01-27,0.00019154110509300715
2022-01-28,0.0008769043616749794
2022-01-31,0.0037947404011333674
2022-02-01,0.000292296395802083
2022-02-02,-0.0013592543473937013
2022-02-03,-0.00032787839831782684
2022-02-04,-0.0010600447486479592
2022-02-07,0.0007069447038505761
2022-02-08,0.00040572797628057877
2022-02-09,0.001961306708964994
2022-02-10,-0.0024772271142406987
2022-02-11,0.0019382709250164165
2022-02-14,0.0015999635808183754
2022-02-15,-0.0010394000961103655
2022-02-16,0.00043390856167846437
2022-02-17,0.0007044915338605406
2022-02-18,0.0020198477924093794
2022-02-22,0.0002839991428722488
2022-02-23,-0.0014769359442377006
2022-02-24,0.0005620214665411627
2022-02-25,5.907414281147716e-05
2022-02-28,-0.0018166051222489044
2022-03-01,-0.003236283983343524
2022-03-02,0.0011533527236320396
2022-03-03,-0.00038243284984229575
2022-03-04,-0.005851986041268353
2022-03-07,-0.006395088433157281
2022-03-08,0.004572498494137323
2022-03-09,0.008881419153635273
2022-03-10,-0.002205262243588413
2022-03-11,2.847692412899505e-05
2022-03-14,0.003727570761123955
2022-03-15,0.004156580153615419
2022-03-16,0.0070912669870211165
2022-03-17,-0.0004901648282209514
2022-03-18,0.00040085350786056573
2022-03-21,-0.0014434405191948718
2022-03-22,0.001495073814077763
2022-03-23,-0.0026193587347133063
2022-03-24,-3.7457729954781804e-05
2022-03-25,0.00046778471131170285
2022-03-28,0.001119871933068728
2022-03-29,0.001284101927879533
2022-03-30,-0.003230905582492838
2022-03-31,-0.0003428952267859886
2022-04-01,-0.001566347444729277
2022-04-04,0.0009281936644049971
2022-04-05,0.0015919863777555943
2022-04-06,-0.00017693544449781662
2022-04-07,-0.00018001280327462066
2022-04-08,-0.0009002811675324907
2022-04-11,0.001113508588515888
2022-04-12,-0.0016163380049686316
2022-04-13,-0.0007758334557030899
2022-04-14,-0.0018241094495333732
2022-04-18,0.0003821772880512331
2022-04-19,0.0018538610222857965
2022-04-20,0.00029507186300126165
2022-04-21,0.00031533259903726574
2022-04-22,0.000339117525540944
2022-04-25,4.2950059124136075e-05
2022-04-26,-0.0005912094071965912
2022-04-27,-0.0008029328722548579
2022-04-28,-0.0011318269765442368
2022-04-29,0.001582534883168396
2022-05-02,0.0014242522812193403
2022-05-03,0.0009384800049445641
2022-05-04,0.0005436859070357958
2022-05-05,0.0005228250059432504
2022-05-06,-0.0014534922958234775
2022-05-09,0.0013705102353716025
2022-05-10,0.0024883176583871958
2022-05-11,-0.0019340437951799183
2022-05-12,-0.0005407966630642802
2022-05-13,0.003815949465681756
2022-05-16,-0.002709654649878157
2022-05-17,4.398127195637258e-05
2022-05-18,-0.00207606071320221
2022-05-19,0.00027196409977081615
2022-05-20,-0.0005875214221435776
2022-05-23,0.0006491871805334171
2022-05-24,-0.0039021786533093294
2022-05-25,0.003998022693789016
2022-05-26,0.004610528364489941
2022-05-27,0.0008955483560662003
2022-05-31,0.00018386268235270897
2022-06-01,-0.0003705333916593778
2022-06-02,0.0007982918459690236
2022-06-03,-0.001312856841956811
2022-06-06,-5.788322086863751e-05
2022-06-07,-0.00045041222227359956
2022-06-08,-0.0009009733570413125
2022-06-09,-0.0015786577808059032
2022-06-10,0.0005633881733542179
2022-06-13,0.000499105193231264
2022-06-14,-0.0015174341648712675
2022-06-15,0.0025851021345180136
2022-06-16,-0.0025440706141108826
2022-06-17,0.0019967071629318767
2022-06-21,-0.0028327992053951423
2022-06-22,-0.0015369613444835561
2022-06-23,0.0013518751576613308
2022-06-24,0.005703138655889228
2022-06-27,0.000868948672765546
2022-06-28,-3.842393462383242e-05
2022-06-29,-0.0013904523388640344
2022-06-30,-0.0004119746562782911
2022-07-01,-0.0014534080320263154
2022-07-05,-0.0008662656561608806
2022-07-06,-0.0018215174518780852
2022-07-07,0.005148239897166729
2022-07-08,-0.0007882536966372644
2022-07-11,-0.0010619287192508153
2022-07-12,0.0015058089130974839
2022-07-13,0.001627653177090016
2022-07-14,-0.001177320532249615
2022-07-15,-0.0005694756217156094
2022-07-18,0.0014823579937435216
2022-07-19,0.0009423494289000356
2022-07-20,-4.4551188881025716e-05
2022-07-21,-0.0005878682390666468
2022-07-22,0.0005414516464965491
2022-07-25,0.0004897912667045645
2022-07-26,-0.0014426751051160869
2022-07-27,0.0010392831155987547
2022-07-28,-0.0004707953781134533
2022-07-29,0.0006360598563399655
2022-08-01,-0.001035172758713121
2022-08-02,0.0005064184848138087
2022-08-03,0.0014194436473002892
2022-08-04,-0.0006541800433261802
2022-08-05,-0.00024332021110451407
2022-08-08,0.000904116206126071
2022-08-09,-0.0005629221452622124
2022-08-10,-0.0007228552093323515
2022-08-11,0.0006762071207124798
2022-08-12,-0.0008173000449962498
2022-08-15,-0.000455840099101934
2022-08-16,-0.0005940269952370292
2022-08-17,8.287535405182567e-05
2022-08-18,0.00043925647631315456
2022-08-19,0.0011519437173723723
2022-08-22,0.0003167147651035318
2022-08-23,0.0006376810230328545
2022-08-24,-0.0004663105427514802
2022-08-25,-0.0006679288817369455
2022-08-26,0.0014930488061231095
2022-08-29,-0.0009106209386703368
2022-08-30,0.0012562065246859433
2022-08-31,0.00041032191248246974
2022-09-01,0.0006997984446095451
2022-09-02,-0.0003516443319528939
2022-09-06,0.000637286400220427
2022-09-07,-1.7235336538634627e-05
2022-09-08,-0.00013711487513445864
2022-09-09,0.0007296801060689972
2022-09-12,-0.0001058465425333166
2022-09-13,-0.0014559071989077577
2022-09-14,-0.0022753658822224354
2022-09-15,-0.0006247826064768036
2022-09-16,0.0016404595296590774
2022-09-19,-5.900691433247118e-07
2022-09-20,-0.0007033168223214981
2022-09-21,-0.0005908239877908672
2022-09-22,-0.0020509959223357077
2022-09-23,-0.0015062637528353573
2022-09-26,-0.002252865382417979
2022-09-27,0.004166065309940681
2022-09-28,0.0033184260759753226
2022-09-29,-0.0012440568804381602
2022-09-30,0.0016181170586619942
2022-10-03,0.002206784495535574
2022-10-04,0.0020511680440304936
2022-10-05,-0.000635035914526294
2022-10-06,-0.002697811734063915
2022-10-07,-0.0008266264178999894
2022-10-10,-0.0008926385762111355
2022-10-11,-6.920590949255345e-05
2022-10-12,0.0006040065242964854
2022-10-13,-0.003280522930724339
2022-10-14,0.0005015182851406674
2022-10-17,0.002536707196306276
2022-10-18,0.001646043548068521
2022-10-19,-0.003718549368829094
2022-10-20,0.0015656449404650719
2022-10-21,-0.001426576237848698
2022-10-24,-0.0009425019707466342
2022-10-25,0.0034863465792080994
2022-10-26,-0.0010622917247441466
2022-10-27,0.0002102330167559341
2022-10-28,-0.0007349449835363231
2022-10-31,-0.0007919431932524867
2022-11-01,9.153856902122115e-05
2022-11-02,0.00040925929065016575
2022-11-03,-0.0011170976661938337
2022-11-04,0.0003682618213276534
2022-11-07,0.00021233853125335322
2022-11-08,0.00041185804899801504
2022-11-09,0.0002969424555527844
2022-11-10,0.00508228087326712
2022-11-11,0.00017680382679774453
2022-11-14,-0.0008806208940056459
2022-11-15,-0.0006064222190342861
2022-11-16,-0.00013555828200717546
2022-11-17,-0.0005059405345441137
2022-11-18,0.001247349450433699
2022-11-21,0.0011829591862690947
2022-11-22,-0.0011605468724533718
2022-11-23,-0.0004227740253215373
2022-11-25,0.0013281859933886864
2022-11-28,0.0005696146900631138
2022-11-29,0.00030827595276461395
2022-11-30,-0.00046217893411448774
2022-12-01,0.00027614032993961146
2022-12-02,-0.000362665446017596
2022-12-05,-0.0021414586613921482
2022-12-06,0.0005376740912388378
